Anio,Fecha,Codigo_Familia,Actividad_Economica,Provincia,Total_Inscripciones
2022,2026-02-02,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2022,2026-09-09,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2022,2026-09-09,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2022,2026-02-02,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2022,2026-01-01,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2022,2026-07-07,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,1
2022,2026-05-05,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2022,2026-05-05,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,1
2022,2026-03-03,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2022,2026-07-07,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2022,2026-03-03,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2022,2026-12-12,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,1
2022,2026-12-12,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2022,2026-06-06,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2022,2026-04-04,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2022,2026-03-03,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,1
2022,2026-09-09,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2023,2026-10-10,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2023,2026-05-05,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2023,2026-11-11,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2023,2026-08-08,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2023,2026-10-10,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2023,2026-09-09,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2023,2026-06-06,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,1
2023,2026-05-05,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2023,2026-07-07,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2023,2026-01-01,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2023,2026-04-04,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2023,2026-12-12,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2023,2026-12-12,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2023,2026-06-06,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2024,2026-12-12,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2024,2026-07-07,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2024,2026-10-10,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2024,2026-08-08,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2024,2026-06-06,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,1
2024,2026-01-01,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,1
2024,2026-01-01,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2024,2026-04-04,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2024,2026-10-10,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2024,2026-06-06,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2024,2026-03-03,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2024,2026-11-11,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2024,2026-07-07,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2024,2026-07-07,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2024,2026-05-05,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2024,2026-12-12,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2024,2026-08-08,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2024,2026-10-10,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2024,2026-07-07,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,1
2024,2026-06-06,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2024,2026-01-01,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2025,2026-03-03,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2025,2026-10-10,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2025,2026-01-01,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2025,2026-07-07,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2025,2026-01-01,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2025,2026-09-09,O,ADMINISTRACIÓN PÚBLICA Y DEFENSA; PLANES DE SEGURIDAD SOCIAL DE AFILIACIÓN OBLIGATORIA.,MANABI,1
2025,2026-04-04,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2025,2026-07-07,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2025,2026-04-04,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2025,2026-11-11,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,1
2025,2026-11-11,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2025,2026-04-04,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,1
2025,2026-09-09,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2026,2026-01-01,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2026,2026-04-04,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2026,2026-05-05,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,1
2026,2026-03-03,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,1
2026,2026-05-05,F,CONSTRUCCIÓN.,MANABI,30
2026,2026-02-02,P,ENSEÑANZA.,MANABI,28
2026,2026-04-04,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,45
2026,2026-05-05,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,547
2026,2026-06-06,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,271
2026,2026-03-03,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,46
2026,2026-03-03,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,147
2026,2026-06-06,F,CONSTRUCCIÓN.,MANABI,32
2026,2026-01-01,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,292
2026,2026-06-06,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,44
2026,2026-04-04,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,157
2026,2026-05-05,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,496
2026,2026-05-05,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,69
2026,2026-01-01,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,37
2026,2026-05-05,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,63
2026,2026-06-06,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,9
2026,2026-03-03,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,3
2026,2026-05-05,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,5
2026,2026-01-01,P,ENSEÑANZA.,MANABI,29
2026,2026-04-04,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,5
2026,2026-04-04,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,2
2026,2026-06-06,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,113
2026,2026-02-02,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,10
2026,2026-05-05,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,11
2026,2026-04-04,F,CONSTRUCCIÓN.,MANABI,31
2026,2026-02-02,L,ACTIVIDADES INMOBILIARIAS.,MANABI,14
2026,2026-03-03,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,36
2026,2026-01-01,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,63
2026,2026-03-03,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,177
2026,2026-05-05,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,221
2026,2026-06-06,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,11
2026,2026-01-01,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,49
2026,2026-02-02,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,57
2026,2026-01-01,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,70
2026,2026-05-05,L,ACTIVIDADES INMOBILIARIAS.,MANABI,18
2026,2026-04-04,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,219
2026,2026-05-05,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,5
2026,2026-05-05,C,INDUSTRIAS MANUFACTURERAS.,MANABI,70
2026,2026-03-03,L,ACTIVIDADES INMOBILIARIAS.,MANABI,19
2026,2026-05-05,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,2
2026,2026-02-02,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,502
2026,2026-06-06,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,59
2026,2026-04-04,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,8
2026,2026-02-02,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,2
2026,2026-01-01,F,CONSTRUCCIÓN.,MANABI,36
2026,2026-01-01,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,10
2026,2026-02-02,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,678
2026,2026-04-04,C,INDUSTRIAS MANUFACTURERAS.,MANABI,119
2026,2026-03-03,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,80
2026,2026-05-05,P,ENSEÑANZA.,MANABI,81
2026,2026-03-03,P,ENSEÑANZA.,MANABI,37
2026,2026-06-06,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,134
2026,2026-04-04,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,529
2026,2026-03-03,F,CONSTRUCCIÓN.,MANABI,37
2026,2026-06-06,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,33
2026,2026-03-03,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,7
2026,2026-06-06,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,61
2026,2026-01-01,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,132
2026,2026-03-03,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,360
2026,2026-02-02,F,CONSTRUCCIÓN.,MANABI,37
2026,2026-05-05,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,26
2026,2026-04-04,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,18
2026,2026-03-03,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,5
2026,2026-05-05,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,38
2026,2026-06-06,L,ACTIVIDADES INMOBILIARIAS.,MANABI,14
2026,2026-04-04,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,13
2026,2026-05-05,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,130
2026,2026-03-03,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,562
2026,2026-06-06,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,530
2026,2026-02-02,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,34
2026,2026-05-05,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,101
2026,2026-01-01,C,INDUSTRIAS MANUFACTURERAS.,MANABI,104
2026,2026-03-03,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,21
2026,2026-02-02,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,2
2026,2026-04-04,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,130
2026,2026-04-04,L,ACTIVIDADES INMOBILIARIAS.,MANABI,12
2026,2026-06-06,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,5
2026,2026-06-06,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,4
2026,2026-06-06,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,581
2026,2026-04-04,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,537
2026,2026-06-06,C,INDUSTRIAS MANUFACTURERAS.,MANABI,79
2026,2026-02-02,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,278
2026,2026-06-06,P,ENSEÑANZA.,MANABI,58
2026,2026-01-01,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,183
2026,2026-02-02,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,122
2026,2026-04-04,P,ENSEÑANZA.,MANABI,53
2026,2026-01-01,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,569
2026,2026-01-01,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,585
2026,2026-02-02,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,163
2026,2026-01-01,L,ACTIVIDADES INMOBILIARIAS.,MANABI,13
2026,2026-04-04,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,42
2026,2026-03-03,C,INDUSTRIAS MANUFACTURERAS.,MANABI,148
2026,2026-04-04,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,71
2026,2026-03-03,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,46
2026,2026-02-02,C,INDUSTRIAS MANUFACTURERAS.,MANABI,115
2026,2026-01-01,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,3
2026,2026-01-01,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,4
2026,2026-03-03,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,719
2026,2026-03-03,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,5
2026,2026-02-02,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,25
2026,2026-02-02,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,35
2026,2026-04-04,B,EXPLOTACIÓN DE MINAS Y CANTERAS.,MANABI,2
2026,2026-02-02,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,7
2025,2026-10-10,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,69
2025,2026-11-11,C,INDUSTRIAS MANUFACTURERAS.,MANABI,101
2025,2026-09-09,C,INDUSTRIAS MANUFACTURERAS.,MANABI,178
2025,2026-08-08,P,ENSEÑANZA.,MANABI,28
2025,2026-02-02,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,149
2025,2026-02-02,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,31
2025,2026-09-09,F,CONSTRUCCIÓN.,MANABI,44
2025,2026-08-08,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,7
2025,2026-06-06,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,3
2025,2026-07-07,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,8
2025,2026-06-06,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,138
2025,2026-04-04,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,200
2025,2026-06-06,C,INDUSTRIAS MANUFACTURERAS.,MANABI,159
2025,2026-01-01,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,33
2025,2026-09-09,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,16
2025,2026-02-02,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,3
2025,2026-10-10,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,515
2025,2026-02-02,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,7
2025,2026-10-10,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,7
2025,2026-07-07,P,ENSEÑANZA.,MANABI,47
2025,2026-05-05,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,2
2025,2026-08-08,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,448
2025,2026-05-05,L,ACTIVIDADES INMOBILIARIAS.,MANABI,17
2025,2026-03-03,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,536
2025,2026-05-05,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,53
2025,2026-03-03,P,ENSEÑANZA.,MANABI,34
2025,2026-11-11,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,559
2025,2026-04-04,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,33
2025,2026-04-04,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,9
2025,2026-01-01,F,CONSTRUCCIÓN.,MANABI,39
2025,2026-09-09,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,3
2025,2026-04-04,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,2
2025,2026-06-06,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,339
2025,2026-04-04,P,ENSEÑANZA.,MANABI,116
2025,2026-04-04,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,1181
2025,2026-09-09,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,54
2025,2026-05-05,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,47
2025,2026-07-07,C,INDUSTRIAS MANUFACTURERAS.,MANABI,142
2025,2026-03-03,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,92
2025,2026-07-07,L,ACTIVIDADES INMOBILIARIAS.,MANABI,16
2025,2026-09-09,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,3
2025,2026-11-11,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,6
2025,2026-03-03,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,4
2025,2026-06-06,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,518
2025,2026-08-08,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,121
2025,2026-08-08,C,INDUSTRIAS MANUFACTURERAS.,MANABI,115
2025,2026-01-01,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,508
2025,2026-02-02,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,440
2025,2026-08-08,L,ACTIVIDADES INMOBILIARIAS.,MANABI,18
2025,2026-05-05,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,5
2025,2026-02-02,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,46
2025,2026-07-07,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,43
2025,2026-09-09,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,625
2025,2026-10-10,F,CONSTRUCCIÓN.,MANABI,27
2025,2026-11-11,P,ENSEÑANZA.,MANABI,37
2025,2026-03-03,F,CONSTRUCCIÓN.,MANABI,23
2025,2026-05-05,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,174
2025,2026-11-11,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,40
2025,2026-04-04,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,600
2025,2026-06-06,F,CONSTRUCCIÓN.,MANABI,36
2025,2026-10-10,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,48
2025,2026-11-11,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,46
2025,2026-08-08,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,10
2025,2026-07-07,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,151
2025,2026-04-04,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,420
